Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Macro Indicators,GDP per capita,Total,GDP at market prices,URY,Uruguay,High-income,Business As Usual,"1000 US$, 2012 prices",2040,27.491
Macro Indicators,GDP per capita,Total,GDP at market prices,URY,Uruguay,High-income,Business As Usual,"1000 US$, 2012 prices",2050,30.129
Macro Indicators,GDP per capita,Total,GDP at market prices,URY,Uruguay,High-income,Stratified Societies,"1000 US$, 2012 prices",2012,15.222
Macro Indicators,GDP per capita,Total,GDP at market prices,URY,Uruguay,High-income,Stratified Societies,"1000 US$, 2012 prices",2030,26.548
Macro Indicators,GDP per capita,Total,GDP at market prices,URY,Uruguay,High-income,Stratified Societies,"1000 US$, 2012 prices",2035,29.886
Macro Indicators,GDP per capita,Total,GDP at market prices,URY,Uruguay,High-income,Stratified Societies,"1000 US$, 2012 prices",2040,33.24
Macro Indicators,GDP per capita,Total,GDP at market prices,URY,Uruguay,High-income,Stratified Societies,"1000 US$, 2012 prices",2050,40.228
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Toward Sustainability,"1000 US$, 2012 prices",2012,51.206
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Toward Sustainability,"1000 US$, 2012 prices",2030,63.609
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Toward Sustainability,"1000 US$, 2012 prices",2035,62.544
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Toward Sustainability,"1000 US$, 2012 prices",2040,61.031
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Toward Sustainability,"1000 US$, 2012 prices",2050,57.139
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Business As Usual,"1000 US$, 2012 prices",2012,51.206
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Business As Usual,"1000 US$, 2012 prices",2030,68.611
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Business As Usual,"1000 US$, 2012 prices",2035,71.83
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Business As Usual,"1000 US$, 2012 prices",2040,74.773
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Business As Usual,"1000 US$, 2012 prices",2050,79.901
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Stratified Societies,"1000 US$, 2012 prices",2012,51.206
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Stratified Societies,"1000 US$, 2012 prices",2030,72.43
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Stratified Societies,"1000 US$, 2012 prices",2035,78.187
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Stratified Societies,"1000 US$, 2012 prices",2040,83.371
Macro Indicators,GDP per capita,Total,GDP at market prices,USA,United States of America,High-income,Stratified Societies,"1000 US$, 2012 prices",2050,92.303
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Toward Sustainability,"1000 US$, 2012 prices",2012,33.207
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Toward Sustainability,"1000 US$, 2012 prices",2030,38.894
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Toward Sustainability,"1000 US$, 2012 prices",2035,38.658
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Toward Sustainability,"1000 US$, 2012 prices",2040,38.307
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Toward Sustainability,"1000 US$, 2012 prices",2050,37.037
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Business As Usual,"1000 US$, 2012 prices",2012,33.207
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Business As Usual,"1000 US$, 2012 prices",2030,42.278
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Business As Usual,"1000 US$, 2012 prices",2035,44.747
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Business As Usual,"1000 US$, 2012 prices",2040,47.152
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Business As Usual,"1000 US$, 2012 prices",2050,51.244
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Stratified Societies,"1000 US$, 2012 prices",2012,33.207
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Stratified Societies,"1000 US$, 2012 prices",2030,43.908
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Stratified Societies,"1000 US$, 2012 prices",2035,47.646
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Stratified Societies,"1000 US$, 2012 prices",2040,51.384
Macro Indicators,GDP per capita,Total,GDP at market prices,XEU,Rest of EU,High-income,Stratified Societies,"1000 US$, 2012 prices",2050,58.426
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Toward Sustainability,"1000 US$, 2012 prices",2012,49.899
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Toward Sustainability,"1000 US$, 2012 prices",2030,62.508
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Toward Sustainability,"1000 US$, 2012 prices",2035,62.287
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Toward Sustainability,"1000 US$, 2012 prices",2040,61.785
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Toward Sustainability,"1000 US$, 2012 prices",2050,59.478
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Business As Usual,"1000 US$, 2012 prices",2012,49.899
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Business As Usual,"1000 US$, 2012 prices",2030,67.368
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Business As Usual,"1000 US$, 2012 prices",2035,70.819
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Business As Usual,"1000 US$, 2012 prices",2040,74.055
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Business As Usual,"1000 US$, 2012 prices",2050,78.241
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Stratified Societies,"1000 US$, 2012 prices",2012,49.899
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Stratified Societies,"1000 US$, 2012 prices",2030,71.545
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Stratified Societies,"1000 US$, 2012 prices",2035,78.323
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Stratified Societies,"1000 US$, 2012 prices",2040,84.884
Macro Indicators,GDP per capita,Total,GDP at market prices,XHIC,Rest of HIC,High-income,Stratified Societies,"1000 US$, 2012 prices",2050,95.996
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Toward Sustainability,million people,2012,22.911
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Toward Sustainability,million people,2030,28.482
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Toward Sustainability,million people,2035,29.785
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Toward Sustainability,million people,2040,31.032
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Toward Sustainability,million people,2050,33.496
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Business As Usual,million people,2012,22.911
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Business As Usual,million people,2030,28.482
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Business As Usual,million people,2035,29.785
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Business As Usual,million people,2040,31.032
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Business As Usual,million people,2050,33.496
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Stratified Societies,million people,2012,22.911
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Stratified Societies,million people,2030,28.482
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Stratified Societies,million people,2035,29.785
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Stratified Societies,million people,2040,31.032
Macro Indicators,Population,Total,Total population,AUS,Australia,High-income,Stratified Societies,million people,2050,33.496
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Toward Sustainability,million people,2012,8.455
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Toward Sustainability,million people,2030,8.844
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Toward Sustainability,million people,2035,8.886
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Toward Sustainability,million people,2040,8.894
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Toward Sustainability,million people,2050,8.846
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Business As Usual,million people,2012,8.455
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Business As Usual,million people,2030,8.844
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Business As Usual,million people,2035,8.886
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Business As Usual,million people,2040,8.894
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Business As Usual,million people,2050,8.846
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Stratified Societies,million people,2012,8.455
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Stratified Societies,million people,2030,8.844
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Stratified Societies,million people,2035,8.886
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Stratified Societies,million people,2040,8.894
Macro Indicators,Population,Total,Total population,AUT,Austria,High-income,Stratified Societies,million people,2050,8.846
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Toward Sustainability,million people,2012,11.08
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Toward Sustainability,million people,2030,12.019
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Toward Sustainability,million people,2035,12.177
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Toward Sustainability,million people,2040,12.315
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Toward Sustainability,million people,2050,12.527
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Business As Usual,million people,2012,11.08
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Business As Usual,million people,2030,12.019
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Business As Usual,million people,2035,12.177
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Business As Usual,million people,2040,12.315
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Business As Usual,million people,2050,12.527
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Stratified Societies,million people,2012,11.08
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Stratified Societies,million people,2030,12.019
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Stratified Societies,million people,2035,12.177
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Stratified Societies,million people,2040,12.315
Macro Indicators,Population,Total,Total population,BEL,Belgium,High-income,Stratified Societies,million people,2050,12.527
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Toward Sustainability,million people,2012,34.868
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Toward Sustainability,million people,2030,40.39
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Toward Sustainability,million people,2035,41.518
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Toward Sustainability,million people,2040,42.479
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Toward Sustainability,million people,2050,44.136
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Business As Usual,million people,2012,34.868
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Business As Usual,million people,2030,40.39
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Business As Usual,million people,2035,41.518
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Business As Usual,million people,2040,42.479
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Business As Usual,million people,2050,44.136
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Stratified Societies,million people,2012,34.868
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Stratified Societies,million people,2030,40.39
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Stratified Societies,million people,2035,41.518
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Stratified Societies,million people,2040,42.479
Macro Indicators,Population,Total,Total population,CAN,Canada,High-income,Stratified Societies,million people,2050,44.136
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Toward Sustainability,million people,2012,17.388
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Toward Sustainability,million people,2030,20.25
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Toward Sustainability,million people,2035,20.751
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Toward Sustainability,million people,2040,21.142
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Toward Sustainability,million people,2050,21.601
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Business As Usual,million people,2012,17.388
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Business As Usual,million people,2030,20.25
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Business As Usual,million people,2035,20.751
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Business As Usual,million people,2040,21.142
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Business As Usual,million people,2050,21.601
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Stratified Societies,million people,2012,17.388
Macro Indicators,Population,Total,Total population,CHL,Chile,High-income,Stratified Societies,million people,2030,20.25
