Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HKG,"China, Hong Kong SAR",High-income,Business As Usual,Tons of nutrients,2040,1227.69783969356
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HKG,"China, Hong Kong SAR",High-income,Business As Usual,Tons of nutrients,2050,1297.86847963576
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HKG,"China, Hong Kong SAR",High-income,Stratified Societies,Tons of nutrients,2012,898.308515599877
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HKG,"China, Hong Kong SAR",High-income,Stratified Societies,Tons of nutrients,2030,1136.7347734255
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HKG,"China, Hong Kong SAR",High-income,Stratified Societies,Tons of nutrients,2035,1185.65547620086
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HKG,"China, Hong Kong SAR",High-income,Stratified Societies,Tons of nutrients,2040,1228.15084468593
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HKG,"China, Hong Kong SAR",High-income,Stratified Societies,Tons of nutrients,2050,1298.78291672446
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Toward Sustainability,Tons of nutrients,2012,123257.950198298
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Toward Sustainability,Tons of nutrients,2030,66582.063543866
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Toward Sustainability,Tons of nutrients,2035,50089.220573045
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Toward Sustainability,Tons of nutrients,2040,33863.6289049629
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Business As Usual,Tons of nutrients,2012,123257.950198298
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Business As Usual,Tons of nutrients,2030,143474.736304939
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Business As Usual,Tons of nutrients,2035,144959.950472514
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Business As Usual,Tons of nutrients,2040,146194.641576343
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Business As Usual,Tons of nutrients,2050,148523.021926674
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Stratified Societies,Tons of nutrients,2012,123257.950198298
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Stratified Societies,Tons of nutrients,2030,156981.125899825
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Stratified Societies,Tons of nutrients,2035,160291.109110031
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Stratified Societies,Tons of nutrients,2040,162382.037021606
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HRV,Croatia,High-income,Stratified Societies,Tons of nutrients,2050,165331.052244207
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Toward Sustainability,Tons of nutrients,2012,558394.990411559
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Toward Sustainability,Tons of nutrients,2030,287814.826819984
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Toward Sustainability,Tons of nutrients,2035,219030.452863584
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Toward Sustainability,Tons of nutrients,2040,149750.548376258
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Business As Usual,Tons of nutrients,2012,558394.990411559
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Business As Usual,Tons of nutrients,2030,609239.25097848
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Business As Usual,Tons of nutrients,2035,619222.052065198
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Business As Usual,Tons of nutrients,2040,628214.27029505
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Business As Usual,Tons of nutrients,2050,645746.131440525
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Stratified Societies,Tons of nutrients,2012,558394.990411559
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Stratified Societies,Tons of nutrients,2030,648991.959099969
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Stratified Societies,Tons of nutrients,2035,662093.749527193
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Stratified Societies,Tons of nutrients,2040,670250.206523841
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,HUN,Hungary,High-income,Stratified Societies,Tons of nutrients,2050,681481.653528706
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Toward Sustainability,Tons of nutrients,2012,77379.3075095537
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Toward Sustainability,Tons of nutrients,2030,42009.1017490639
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Toward Sustainability,Tons of nutrients,2035,31926.6664107518
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Toward Sustainability,Tons of nutrients,2040,21817.9012489696
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Business As Usual,Tons of nutrients,2012,77379.3075095537
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Business As Usual,Tons of nutrients,2030,89354.3792506756
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Business As Usual,Tons of nutrients,2035,91152.6474813731
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Business As Usual,Tons of nutrients,2040,92891.4972721448
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Business As Usual,Tons of nutrients,2050,96463.8583539522
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Stratified Societies,Tons of nutrients,2012,77379.3075095537
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Stratified Societies,Tons of nutrients,2030,97760.3163749422
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Stratified Societies,Tons of nutrients,2035,100504.400192416
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Stratified Societies,Tons of nutrients,2040,102515.518303447
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,IRL,Ireland,High-income,Stratified Societies,Tons of nutrients,2050,105869.234182646
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Toward Sustainability,Tons of nutrients,2012,78110.3123658144
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Toward Sustainability,Tons of nutrients,2030,38850.4983617729
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Toward Sustainability,Tons of nutrients,2035,28918.1434406042
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Toward Sustainability,Tons of nutrients,2040,19252.1986885039
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Business As Usual,Tons of nutrients,2012,78110.3123658144
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Business As Usual,Tons of nutrients,2030,93681.3991760715
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Business As Usual,Tons of nutrients,2035,95116.4379891283
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Business As Usual,Tons of nutrients,2040,96073.7535946883
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Business As Usual,Tons of nutrients,2050,96934.6306762729
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Stratified Societies,Tons of nutrients,2012,78110.3123658144
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Stratified Societies,Tons of nutrients,2030,100316.894882921
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Stratified Societies,Tons of nutrients,2035,102823.867016929
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Stratified Societies,Tons of nutrients,2040,104787.560458192
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ISR,Israel,High-income,Stratified Societies,Tons of nutrients,2050,107603.568174059
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Toward Sustainability,Tons of nutrients,2012,1388565.06309924
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Toward Sustainability,Tons of nutrients,2030,798548.132819708
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Toward Sustainability,Tons of nutrients,2035,611415.525103635
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Toward Sustainability,Tons of nutrients,2040,419814.827063062
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Business As Usual,Tons of nutrients,2012,1388565.06309924
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Business As Usual,Tons of nutrients,2030,1881659.36770846
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Business As Usual,Tons of nutrients,2035,1953056.5607733
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Business As Usual,Tons of nutrients,2040,2016582.04674163
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Business As Usual,Tons of nutrients,2050,2132021.41692607
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Stratified Societies,Tons of nutrients,2012,1388565.06309924
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Stratified Societies,Tons of nutrients,2030,2163895.7514666
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Stratified Societies,Tons of nutrients,2035,2286426.63368584
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Stratified Societies,Tons of nutrients,2040,2395702.63521249
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ITA,Italy,High-income,Stratified Societies,Tons of nutrients,2050,2596641.04040924
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Toward Sustainability,Tons of nutrients,2012,778093.139463092
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Toward Sustainability,Tons of nutrients,2030,404811.809507105
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Toward Sustainability,Tons of nutrients,2035,302786.087721689
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Toward Sustainability,Tons of nutrients,2040,203541.863281374
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Business As Usual,Tons of nutrients,2012,778093.139463092
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Business As Usual,Tons of nutrients,2030,939318.3382341
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Business As Usual,Tons of nutrients,2035,950816.006217123
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Business As Usual,Tons of nutrients,2040,959429.478477298
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Business As Usual,Tons of nutrients,2050,974655.144091292
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Stratified Societies,Tons of nutrients,2012,778093.139463092
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Stratified Societies,Tons of nutrients,2030,1051978.17383524
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Stratified Societies,Tons of nutrients,2035,1083830.23515407
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Stratified Societies,Tons of nutrients,2040,1110585.78420324
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,JPN,Japan,High-income,Stratified Societies,Tons of nutrients,2050,1158946.50964245
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Toward Sustainability,Tons of nutrients,2012,494766.730058326
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Toward Sustainability,Tons of nutrients,2030,316095.018948526
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Toward Sustainability,Tons of nutrients,2035,247511.846893559
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Toward Sustainability,Tons of nutrients,2040,173531.541176359
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Business As Usual,Tons of nutrients,2012,494766.730058326
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Business As Usual,Tons of nutrients,2030,656544.975954543
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Business As Usual,Tons of nutrients,2035,677751.622938233
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Business As Usual,Tons of nutrients,2040,696181.184915242
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Business As Usual,Tons of nutrients,2050,725801.712693919
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Stratified Societies,Tons of nutrients,2012,494766.730058326
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Stratified Societies,Tons of nutrients,2030,735753.484334606
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,KOR,Republic of Korea,High-income,Stratified Societies,Tons of nutrients,2035,775988.911830764
